pose,punto,ang optimo,ang medido medio
warrior_inv,"(16, 14, 12)",180,172
warrior_inv,"(11, 13, 15)",180,176
warrior_inv,"(14, 12, 24)",90,107
warrior_inv,"(13, 11, 23)",90,96
warrior_inv,"(12, 24, 26)",120,109
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,117
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,176
warrior_inv,"(14, 12, 24)",90,108
warrior_inv,"(13, 11, 23)",90,96
warrior_inv,"(12, 24, 26)",120,109
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,117
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,174
warrior_inv,"(11, 13, 15)",180,176
warrior_inv,"(14, 12, 24)",90,107
warrior_inv,"(13, 11, 23)",90,96
warrior_inv,"(12, 24, 26)",120,109
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,117
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,176
warrior_inv,"(14, 12, 24)",90,107
warrior_inv,"(13, 11, 23)",90,97
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,117
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,175
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,108
warrior_inv,"(13, 11, 23)",90,98
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,175
warrior_inv,"(11, 13, 15)",180,174
warrior_inv,"(14, 12, 24)",90,108
warrior_inv,"(13, 11, 23)",90,98
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,115
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,174
warrior_inv,"(11, 13, 15)",180,174
warrior_inv,"(14, 12, 24)",90,108
warrior_inv,"(13, 11, 23)",90,99
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,115
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,175
warrior_inv,"(11, 13, 15)",180,172
warrior_inv,"(14, 12, 24)",90,108
warrior_inv,"(13, 11, 23)",90,101
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,137
warrior_inv,"(24, 26, 28)",120,115
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,174
warrior_inv,"(11, 13, 15)",180,171
warrior_inv,"(14, 12, 24)",90,107
warrior_inv,"(13, 11, 23)",90,100
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,137
warrior_inv,"(24, 26, 28)",120,114
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,170
warrior_inv,"(14, 12, 24)",90,106
warrior_inv,"(13, 11, 23)",90,102
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,137
warrior_inv,"(24, 26, 28)",120,114
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,170
warrior_inv,"(14, 12, 24)",90,105
warrior_inv,"(13, 11, 23)",90,102
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,136
warrior_inv,"(24, 26, 28)",120,113
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,174
warrior_inv,"(11, 13, 15)",180,169
warrior_inv,"(14, 12, 24)",90,106
warrior_inv,"(13, 11, 23)",90,102
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,136
warrior_inv,"(24, 26, 28)",120,112
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,177
warrior_inv,"(11, 13, 15)",180,170
warrior_inv,"(14, 12, 24)",90,106
warrior_inv,"(13, 11, 23)",90,101
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,136
warrior_inv,"(24, 26, 28)",120,111
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,178
warrior_inv,"(11, 13, 15)",180,170
warrior_inv,"(14, 12, 24)",90,105
warrior_inv,"(13, 11, 23)",90,100
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,136
warrior_inv,"(24, 26, 28)",120,111
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,178
warrior_inv,"(11, 13, 15)",180,170
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,99
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,136
warrior_inv,"(24, 26, 28)",120,111
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,179
warrior_inv,"(11, 13, 15)",180,172
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,98
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,136
warrior_inv,"(24, 26, 28)",120,111
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,178
warrior_inv,"(11, 13, 15)",180,173
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,98
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,136
warrior_inv,"(24, 26, 28)",120,111
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(16, 14, 12)",180,178
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,97
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,136
warrior_inv,"(24, 26, 28)",120,111
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(16, 14, 12)",180,177
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,97
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,136
warrior_inv,"(24, 26, 28)",120,111
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,176
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,97
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,136
warrior_inv,"(24, 26, 28)",120,111
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(16, 14, 12)",180,176
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,97
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,136
warrior_inv,"(24, 26, 28)",120,112
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(16, 14, 12)",180,175
warrior_inv,"(11, 13, 15)",180,174
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,97
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,136
warrior_inv,"(24, 26, 28)",120,112
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(16, 14, 12)",180,175
warrior_inv,"(11, 13, 15)",180,174
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,97
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,137
warrior_inv,"(24, 26, 28)",120,112
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(16, 14, 12)",180,174
warrior_inv,"(11, 13, 15)",180,174
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,97
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,137
warrior_inv,"(24, 26, 28)",120,114
warrior_inv,"(23, 25, 27)",170,176
warrior_inv,"(16, 14, 12)",180,174
warrior_inv,"(11, 13, 15)",180,177
warrior_inv,"(14, 12, 24)",90,105
warrior_inv,"(13, 11, 23)",90,95
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,137
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,179
warrior_inv,"(14, 12, 24)",90,105
warrior_inv,"(13, 11, 23)",90,95
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,117
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,179
warrior_inv,"(14, 12, 24)",90,105
warrior_inv,"(13, 11, 23)",90,95
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,117
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,179
warrior_inv,"(14, 12, 24)",90,105
warrior_inv,"(13, 11, 23)",90,94
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,117
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(16, 14, 12)",180,174
warrior_inv,"(11, 13, 15)",180,179
warrior_inv,"(14, 12, 24)",90,105
warrior_inv,"(13, 11, 23)",90,94
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,117
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,174
warrior_inv,"(11, 13, 15)",180,178
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,94
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,117
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,178
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,94
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,117
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,178
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,94
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,117
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,178
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,95
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,117
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,177
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,95
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,177
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,95
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,178
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,95
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,177
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,95
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,177
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,95
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,177
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,95
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,172
warrior_inv,"(11, 13, 15)",180,177
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,95
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,172
warrior_inv,"(11, 13, 15)",180,177
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,95
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,172
warrior_inv,"(11, 13, 15)",180,177
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,95
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,177
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,95
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,172
warrior_inv,"(11, 13, 15)",180,177
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,94
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,172
warrior_inv,"(11, 13, 15)",180,178
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,94
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,171
warrior_inv,"(11, 13, 15)",180,179
warrior_inv,"(14, 12, 24)",90,102
warrior_inv,"(13, 11, 23)",90,94
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,171
warrior_inv,"(11, 13, 15)",180,179
warrior_inv,"(14, 12, 24)",90,102
warrior_inv,"(13, 11, 23)",90,94
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,171
warrior_inv,"(11, 13, 15)",180,179
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,94
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,171
warrior_inv,"(11, 13, 15)",180,179
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,94
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,139
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,171
warrior_inv,"(11, 13, 15)",180,179
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,94
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,139
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,172
warrior_inv,"(11, 13, 15)",180,179
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,94
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,139
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,172
warrior_inv,"(11, 13, 15)",180,179
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,94
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,139
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,172
warrior_inv,"(11, 13, 15)",180,178
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,94
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,139
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,177
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,94
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,139
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,176
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,94
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,139
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,95
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,139
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,95
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,139
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,95
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,139
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,94
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,139
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,94
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,139
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,94
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,139
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,176
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,93
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,139
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,176
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,93
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,176
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,93
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,177
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,93
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,177
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,92
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,177
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,93
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,176
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,93
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,94
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,94
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,94
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,94
warrior_inv,"(12, 24, 26)",120,109
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,177
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,93
warrior_inv,"(12, 24, 26)",120,109
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,117
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,174
warrior_inv,"(11, 13, 15)",180,179
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,92
warrior_inv,"(12, 24, 26)",120,109
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,117
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,175
warrior_inv,"(11, 13, 15)",180,178
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,91
warrior_inv,"(12, 24, 26)",120,109
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,118
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,176
warrior_inv,"(11, 13, 15)",180,177
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,90
warrior_inv,"(12, 24, 26)",120,109
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,118
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,176
warrior_inv,"(11, 13, 15)",180,176
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,90
warrior_inv,"(12, 24, 26)",120,109
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,118
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,177
warrior_inv,"(11, 13, 15)",180,176
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,90
warrior_inv,"(12, 24, 26)",120,110
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,118
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,177
warrior_inv,"(11, 13, 15)",180,176
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,90
warrior_inv,"(12, 24, 26)",120,110
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,118
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,177
warrior_inv,"(11, 13, 15)",180,176
warrior_inv,"(14, 12, 24)",90,104
